; MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
10213,7.468649198,126.6371237,110.6776243,7.471964602,126.6371237,110.6776243,7.470734567,126.6371237,110.6776243,7.462061439,126.6371237,110.6776243,7.471201285,126.6371237,110.6776243,7.48500753,126.9810847,110.6776243,6.965107035,127.5442138,110.6776243,7.468329373,126.9810847,110.6776243,7.468658976,126.9810847,110.6776243,7.466991014,126.9810847,110.6776243,7.462745065,126.6371237,110.6776243,7.463851118,126.6371237,110.6776243,7.458010158,126.6371237,110.6776243,7.461485703,126.9810847,110.6776243,7.452374881,126.9810847,110.6776243,7.49735817,126.9810847,110.6776243
10214,7.476691533,126.6371237,110.6776243,7.480008533,126.6371237,110.6776243,7.478777906,126.6371237,110.6776243,7.470100603,126.6371237,110.6776243,7.479244848,126.6371237,110.6776243,7.493993575,126.9810847,110.6776243,6.973581804,127.5442138,110.6776243,7.4773061,126.9810847,110.6776243,7.477635887,126.9810847,110.6776243,7.475966993,126.9810847,110.6776243,7.470784557,126.6371237,110.6776243,7.471891143,126.6371237,110.6776243,7.46604737,126.6371237,110.6776243,7.470458606,126.9810847,110.6776243,7.461342693,126.9810847,110.6776243,7.506351116,126.9810847,110.6776243
10215,7.47015237,126.6371237,110.6776243,7.473468072,126.6371237,110.6776243,7.472237926,126.6371237,110.6776243,7.463564019,126.6371237,110.6776243,7.472704686,126.6371237,110.6776243,7.499927634,126.9810847,110.6776243,6.979178234,127.5442138,110.6776243,7.483234004,126.9810847,110.6776243,7.483563913,126.9810847,110.6776243,7.481894404,126.9810847,110.6776243,7.464247705,126.6371237,110.6776243,7.465353859,126.6371237,110.6776243,7.459512373,126.6371237,110.6776243,7.476383985,126.9810847,110.6776243,7.467264711,126.9810847,110.6776243,7.512289731,126.9810847,110.6776243
10216,7.71871482,126.6371237,110.6776243,7.722079859,126.6371237,110.6776243,7.720831409,126.6371237,110.6776243,7.712028437,126.6371237,110.6776243,7.721305114,126.6371237,110.6776243,7.782749316,126.9810847,110.6776243,7.245908311,127.5442138,110.6776243,7.765762404,126.9810847,110.6776243,7.766098108,126.9810847,110.6776243,7.764399268,126.9810847,110.6776243,7.712722297,126.6371237,110.6776243,7.713844909,126.6371237,110.6776243,7.707916504,126.6371237,110.6776243,7.758792039,126.9810847,110.6776243,7.749512553,126.9810847,110.6776243,7.795328598,126.9810847,110.6776243
10217,8.12752291,126.6371237,110.6776243,8.130969092,126.6371237,110.6776243,8.129690538,126.6371237,110.6776243,8.120675295,126.6371237,110.6776243,8.130175665,126.6371237,110.6776243,8.35012059,126.9810847,110.6776243,7.78099806,127.5442138,110.6776243,8.332545319,126.9810847,110.6776243,8.332892651,126.9810847,110.6776243,8.331134971,126.9810847,110.6776243,8.121385886,126.6371237,110.6776243,8.122535568,126.6371237,110.6776243,8.116464208,126.6371237,110.6776243,8.32533353,126.9810847,110.6776243,8.315732639,126.9810847,110.6776243,8.363135568,126.9810847,110.6776243
10218,8.458463275,126.6371237,110.6776243,8.461975144,126.6371237,110.6776243,8.460672219,126.6371237,110.6776243,8.451485138,126.6371237,110.6776243,8.461166594,126.6371237,110.6776243,8.843149844,126.9810847,110.6776243,8.2459756,127.5442138,110.6776243,8.825063306,126.9810847,110.6776243,8.825420742,126.9810847,110.6776243,8.82361193,126.9810847,110.6776243,8.452209273,126.6371237,110.6776243,8.45338087,126.6371237,110.6776243,8.447193784,126.6371237,110.6776243,8.817641725,126.9810847,110.6776243,8.807761543,126.9810847,110.6776243,8.856543428,126.9810847,110.6776243
10219,14.88347692,126.6371237,110.6776243,10.50276788,126.6371237,110.6776243,19.41378382,126.6371237,110.6776243,10.49106816,126.6371237,110.6776243,10.50186609,126.6371237,110.6776243,10.78023023,126.9810847,110.6776243,10.0728426,127.5442138,110.6776243,10.76013496,126.9810847,110.6776243,10.7605321,126.9810847,110.6776243,10.75852239,126.9810847,110.6776243,10.49187581,126.6371237,110.6776243,10.49318251,126.6371237,110.6776243,10.48628193,126.6371237,110.6776243,10.75188912,126.9810847,110.6776243,10.74091163,126.9810847,110.6776243,10.79511134,126.9810847,110.6776243
10220,11.70450089,126.6371237,110.6776243,10.88023475,126.6371237,110.6776243,13.24802278,126.6371237,110.6776243,10.86831128,126.6371237,110.6776243,10.87931571,126.6371237,110.6776243,11.22086486,126.9810847,110.6776243,10.4884066,127.5442138,110.6776243,11.20031265,126.9810847,110.6776243,11.20071882,126.9810847,110.6776243,11.19866342,126.9810847,110.6776243,10.86913437,126.6371237,110.6776243,10.87046607,126.6371237,110.6776243,10.86343352,126.6371237,110.6776243,11.19187932,126.9810847,110.6776243,11.18065221,126.9810847,110.6776243,11.23608434,126.9810847,110.6776243
10221,11.002922,126.6371237,110.6776243,11.00693891,126.6371237,110.6776243,11.00544861,126.6371237,110.6776243,10.99494034,126.6371237,110.6776243,11.00601408,126.6371237,110.6776243,11.3447247,126.9810847,110.6776243,10.60521922,127.5442138,110.6776243,11.32404405,126.9810847,110.6776243,11.32445275,126.9810847,110.6776243,11.32238451,126.9810847,110.6776243,10.99576861,126.6371237,110.6776243,10.99710869,126.6371237,110.6776243,10.99003184,126.6371237,110.6776243,11.31555801,126.9810847,110.6776243,11.30426074,126.9810847,110.6776243,11.36003929,126.9810847,110.6776243
10222,12.24859098,126.6371237,110.6776243,12.25285514,126.6371237,110.6776243,12.25127311,126.6371237,110.6776243,12.24011803,126.6371237,110.6776243,12.25187339,126.6371237,110.6776243,12.60906043,126.9810847,110.6776243,11.79761849,127.5442138,110.6776243,12.58706868,126.9810847,110.6776243,12.58750329,126.9810847,110.6776243,12.58530392,126.9810847,110.6776243,12.24099728,126.6371237,110.6776243,12.24241985,126.6371237,110.6776243,12.23490741,126.6371237,110.6776243,12.57804464,126.9810847,110.6776243,12.56603115,126.9810847,110.6776243,12.62534593,126.9810847,110.6776243
10223,13.06828126,126.6371237,110.6776243,13.07270812,126.6371237,110.6776243,13.07106573,126.6371237,110.6776243,13.05948503,126.6371237,110.6776243,13.07168891,126.6371237,110.6776243,13.4423577,126.9810847,110.6776243,12.58350393,127.5442138,110.6776243,13.41950183,126.9810847,110.6776243,13.41995352,126.9810847,110.6776243,13.41766773,126.9810847,110.6776243,13.06039784,126.6371237,110.6776243,13.06187468,126.6371237,110.6776243,13.0540756,126.6371237,110.6776243,13.41012321,126.9810847,110.6776243,13.39763767,126.9810847,110.6776243,13.45928311,126.9810847,110.6776243
10224,14.90843923,126.6371237,110.6776243,14.91323133,126.6371237,110.6776243,14.91145343,126.6371237,110.6776243,14.89891725,126.6371237,110.6776243,14.91212803,126.6371237,110.6776243,15.35989393,126.9810847,110.6776243,14.39193877,127.5442138,110.6776243,15.33504959,126.9810847,110.6776243,15.33554058,126.9810847,110.6776243,15.33305593,126.9810847,110.6776243,14.89990536,126.6371237,110.6776243,14.90150406,126.6371237,110.6776243,14.8930615,126.6371237,110.6776243,15.32485503,126.9810847,110.6776243,15.31128325,126.9810847,110.6776243,15.37829185,126.9810847,110.6776243
10301,20.04561597,126.6371237,110.6776243,20.05142774,126.6371237,110.6776243,20.04927154,126.6371237,110.6776243,20.03406791,126.6371237,110.6776243,20.05008967,126.6371237,110.6776243,20.28599888,126.9810847,110.6776243,19.03776485,127.5442138,110.6776243,20.25604622,126.9810847,110.6776243,20.25663816,126.9810847,110.6776243,20.25364263,126.9810847,110.6776243,20.03526627,126.6371237,110.6776243,20.03720514,126.6371237,110.6776243,20.02696618,126.6371237,110.6776243,20.24375552,126.9810847,110.6776243,20.2273932,126.9810847,110.6776243,20.30817965,126.9810847,110.6776243
10302,17.99292312,126.6371237,110.6776243,17.99832745,126.6371237,110.6776243,17.99632241,126.6371237,110.6776243,17.98218463,126.6371237,110.6776243,17.9970832,126.6371237,110.6776243,18.7836243,126.9810847,110.6776243,17.62087035,127.5442138,110.6776243,18.75522959,126.9810847,110.6776243,18.75579074,126.9810847,110.6776243,18.75295102,126.9810847,110.6776243,17.98329898,126.6371237,110.6776243,17.98510193,126.6371237,110.6776243,17.97558077,126.6371237,110.6776243,18.74357818,126.9810847,110.6776243,18.72806692,126.9810847,110.6776243,18.80465137,126.9810847,110.6776243
10303,14.38167935,126.6371237,110.6776243,14.3863669,126.6371237,110.6776243,14.38462779,126.6371237,110.6776243,14.37236512,126.6371237,110.6776243,14.38528767,126.6371237,110.6776243,15.03874696,126.9810847,110.6776243,14.08906399,127.5442138,110.6776243,15.01423565,126.9810847,110.6776243,15.01472006,126.9810847,110.6776243,15.01226871,126.9810847,110.6776243,14.37333168,126.6371237,110.6776243,14.37489549,126.6371237,110.6776243,14.36663714,126.6371237,110.6776243,15.00417775,126.9810847,110.6776243,14.99078789,126.9810847,110.6776243,15.05689827,126.9810847,110.6776243
10304,12.96365139,126.6371237,110.6776243,12.96805748,126.6371237,110.6776243,12.9664228,126.6371237,110.6776243,12.95489643,126.6371237,110.6776243,12.96704305,126.6371237,110.6776243,13.35489456,126.9810847,110.6776243,12.50101716,127.5442138,110.6776243,13.33212939,126.9810847,110.6776243,13.33257929,126.9810847,110.6776243,13.33030257,126.9810847,110.6776243,12.95580495,126.6371237,110.6776243,12.95727486,126.6371237,110.6776243,12.94951237,126.6371237,110.6776243,13.32278799,126.9810847,110.6776243,13.310352,126.9810847,110.6776243,13.37175281,126.9810847,110.6776243
10305,12.62886806,126.6371237,110.6776243,12.6332077,126.6371237,110.6776243,12.63159766,126.6371237,110.6776243,12.62024513,126.6371237,110.6776243,12.63220857,126.6371237,110.6776243,12.85583607,126.9810847,110.6776243,12.03035342,127.5442138,110.6776243,12.83358841,126.9810847,110.6776243,12.83402808,126.9810847,110.6776243,12.83180312,126.9810847,110.6776243,12.62113995,126.6371237,110.6776243,12.6225877,126.6371237,110.6776243,12.61494228,126.6371237,110.6776243,12.82445937,126.9810847,110.6776243,12.81230608,126.9810847,110.6776243,12.87231107,126.9810847,110.6776243
10306,13.53957947,126.6371237,110.6776243,13.54409987,126.6371237,110.6776243,13.54242277,126.6371237,110.6776243,13.53059736,126.6371237,110.6776243,13.54305912,126.6371237,110.6776243,13.63374844,126.9810847,110.6776243,12.76400518,127.5442138,110.6776243,13.6106941,126.9810847,110.6776243,13.61114971,126.9810847,110.6776243,13.60884407,126.9810847,110.6776243,13.53152945,126.6371237,110.6776243,13.5330375,126.6371237,110.6776243,13.52507362,126.6371237,110.6776243,13.60123404,126.9810847,110.6776243,13.58864008,126.9810847,110.6776243,13.65082082,126.9810847,110.6776243
10307,17.07591774,126.6371237,110.6776243,17.08114006,126.6371237,110.6776243,17.07920255,126.6371237,110.6776243,17.06554091,126.6371237,110.6776243,17.07993771,126.6371237,110.6776243,17.10718809,126.9810847,110.6776243,16.03981775,127.5442138,110.6776243,17.08053182,126.9810847,110.6776243,17.08105862,126.9810847,110.6776243,17.07839276,126.9810847,110.6776243,17.06661774,126.6371237,110.6776243,17.06835996,126.6371237,110.6776243,17.05915946,126.6371237,110.6776243,17.06959376,126.9810847,110.6776243,17.05503217,126.9810847,110.6776243,17.12692779,126.9810847,110.6776243
10308,13.35909475,126.6371237,110.6776243,13.36357933,126.6371237,110.6776243,13.36191553,126.6371237,110.6776243,13.35018383,126.6371237,110.6776243,13.36254683,126.6371237,110.6776243,13.6184002,126.9810847,110.6776243,12.7495302,127.5442138,110.6776243,13.59536177,126.9810847,110.6776243,13.59581707,126.9810847,110.6776243,13.59351303,126.9810847,110.6776243,13.35110853,126.6371237,110.6776243,13.35260463,126.6371237,110.6776243,13.34470386,126.6371237,110.6776243,13.58590825,126.9810847,110.6776243,13.57332299,126.9810847,110.6776243,13.63546079,126.9810847,110.6776243
10309,7.782901305,126.6371237,110.6776243,7.786279084,126.6371237,110.6776243,7.785025907,126.6371237,110.6776243,7.776189607,126.6371237,110.6776243,7.785501406,126.6371237,110.6776243,7.992420842,126.9810847,110.6776243,7.443650229,127.5442138,110.6776243,7.975216502,126.9810847,110.6776243,7.975556504,126.9810847,110.6776243,7.973835919,126.9810847,110.6776243,7.776886093,126.6371237,110.6776243,7.778012956,126.6371237,110.6776243,7.772062106,126.6371237,110.6776243,7.968156919,126.9810847,110.6776243,7.958758658,126.9810847,110.6776243,8.005161135,126.9810847,110.6776243
10310,7.516480786,126.6371237,110.6776243,7.519805684,126.6371237,110.6776243,7.518572127,126.6371237,110.6776243,7.509874163,126.6371237,110.6776243,7.519040181,126.6371237,110.6776243,7.757302405,126.9810847,110.6776243,7.221909244,127.5442138,110.6776243,7.740341881,126.9810847,110.6776243,7.740677064,126.9810847,110.6776243,7.738980863,126.9810847,110.6776243,7.510559746,126.6371237,110.6776243,7.511668967,126.6371237,110.6776243,7.50581128,126.6371237,110.6776243,7.733382345,126.9810847,110.6776243,7.724117273,126.9810847,110.6776243,7.769862146,126.9810847,110.6776243
10311,7.529866148,126.6371237,110.6776243,7.533193702,126.6371237,110.6776243,7.531959159,126.6371237,110.6776243,7.523254246,126.6371237,110.6776243,7.532427588,126.6371237,110.6776243,7.773377516,126.9810847,110.6776243,7.237069735,127.5442138,110.6776243,7.756400322,126.9810847,110.6776243,7.756735835,126.9810847,110.6776243,7.755037967,126.9810847,110.6776243,7.523940376,126.6371237,110.6776243,7.525050484,126.6371237,110.6776243,7.519188116,126.6371237,110.6776243,7.749433946,126.9810847,110.6776243,7.740159768,126.9810847,110.6776243,7.785949601,126.9810847,110.6776243
10312,7.533276548,126.6371237,110.6776243,7.53660478,126.6371237,110.6776243,7.535369986,126.6371237,110.6776243,7.526663301,126.6371237,110.6776243,7.53583851,126.6371237,110.6776243,7.723586734,126.9810847,110.6776243,7.190111881,127.5442138,110.6776243,7.706661173,126.9810847,110.6776243,7.706995665,126.9810847,110.6776243,7.70530296,126.9810847,110.6776243,7.527349572,126.6371237,110.6776243,7.528459905,126.6371237,110.6776243,7.522596345,126.6371237,110.6776243,7.699715983,126.9810847,110.6776243,7.690470011,126.9810847,110.6776243,7.736120584,126.9810847,110.6776243
10313,7.548908561,126.6371237,110.6776243,7.552239895,126.6371237,110.6776243,7.55100395,126.6371237,110.6776243,7.542289148,126.6371237,110.6776243,7.55147291,126.6371237,110.6776243,7.747682458,126.9810847,110.6776243,7.212836639,127.5442138,110.6776243,7.73073191,126.9810847,110.6776243,7.731066896,126.9810847,110.6776243,7.729371692,126.9810847,110.6776243,7.542976058,126.6371237,110.6776243,7.544087427,126.6371237,110.6776243,7.5382184,126.6371237,110.6776243,7.723776467,126.9810847,110.6776243,7.714516845,126.9810847,110.6776243,7.760234811,126.9810847,110.6776243
10314,7.535010479,126.6371237,110.6776243,7.538339055,126.6371237,110.6776243,7.537104133,126.6371237,110.6776243,7.528396549,126.6371237,110.6776243,7.537572705,126.6371237,110.6776243,7.709753246,126.9810847,110.6776243,7.177065473,127.5442138,110.6776243,7.69284203,126.9810847,110.6776243,7.693176238,126.9810847,110.6776243,7.691484969,126.9810847,110.6776243,7.52908289,126.6371237,110.6776243,7.530193337,126.6371237,110.6776243,7.524329171,126.6371237,110.6776243,7.685902727,126.9810847,110.6776243,7.676664591,126.9810847,110.6776243,7.722276473,126.9810847,110.6776243
10315,7.530384691,126.6371237,110.6776243,7.533712348,126.6371237,110.6776243,7.532477767,126.6371237,110.6776243,7.523772584,126.6371237,110.6776243,7.53294621,126.6371237,110.6776243,7.704887714,126.9810847,110.6776243,7.172476773,127.5442138,110.6776243,7.687981543,126.9810847,110.6776243,7.688315652,126.9810847,110.6776243,7.686624887,126.9810847,110.6776243,7.524458736,126.6371237,110.6776243,7.525568878,126.6371237,110.6776243,7.519706329,126.6371237,110.6776243,7.68104431,126.9810847,110.6776243,7.671808931,126.9810847,110.6776243,7.717407204,126.9810847,110.6776243
10316,7.528066186,126.6371237,110.6776243,7.531393383,126.6371237,110.6776243,7.530158973,126.6371237,110.6776243,7.521454994,126.6371237,110.6776243,7.530627351,126.6371237,110.6776243,7.726043944,126.9810847,110.6776243,7.192429284,127.5442138,110.6776243,7.709115834,126.9810847,110.6776243,7.709450377,126.9810847,110.6776243,7.707757417,126.9810847,110.6776243,7.522141051,126.6371237,110.6776243,7.523251039,126.6371237,110.6776243,7.517389301,126.6371237,110.6776243,7.702169599,126.9810847,110.6776243,7.692922235,126.9810847,110.6776243,7.73857968,126.9810847,110.6776243
10317,9.05673866,126.6371237,110.6776243,9.060369278,126.6371237,110.6776243,9.059022297,126.6371237,110.6776243,9.049524565,126.6371237,110.6776243,9.059533388,126.6371237,110.6776243,9.394923407,126.9810847,110.6776243,8.766355096,127.5442138,110.6776243,9.376264686,126.9810847,110.6776243,9.37663343,126.9810847,110.6776243,9.374767394,126.9810847,110.6776243,9.050273186,126.6371237,110.6776243,9.051484399,126.6371237,110.6776243,9.045088105,126.6371237,110.6776243,9.368608316,126.9810847,110.6776243,9.358415566,126.9810847,110.6776243,9.40874071,126.9810847,110.6776243
10318,21.43522838,126.6371237,110.6776243,19.24388681,126.6371237,110.6776243,14.65111026,126.6371237,110.6776243,14.63870924,126.6371237,110.6776243,14.65177758,126.6371237,110.6776243,12.7715691,126.9810847,110.6776243,11.95088095,127.5442138,110.6776243,12.74940883,126.9810847,110.6776243,12.74984677,126.9810847,110.6776243,12.74763055,126.9810847,110.6776243,14.6396867,126.6371237,110.6776243,14.64126816,126.6371237,110.6776243,14.63291663,126.6371237,110.6776243,12.74031564,126.9810847,110.6776243,12.72821009,126.9810847,110.6776243,12.78797939,126.9810847,110.6776243
10319,19.71924988,126.6371237,110.6776243,30.94409994,126.6371237,110.6776243,26.72980156,126.6371237,110.6776243,13.11366136,126.6371237,110.6776243,12.97547516,126.6371237,110.6776243,13.84322971,126.9810847,110.6776243,12.96156767,127.5442138,110.6776243,13.81995814,126.9810847,110.6776243,13.82041805,126.9810847,110.6776243,13.81809069,126.9810847,110.6776243,12.96423279,126.6371237,110.6776243,13.17198919,126.6371237,110.6776243,12.95793783,126.6371237,110.6776243,13.81040895,126.9810847,110.6776243,13.79769632,126.9810847,110.6776243,13.86046296,126.9810847,110.6776243
10320,19.46506587,126.6371237,110.6776243,25.30563142,126.6371237,110.6776243,24.46024712,126.6371237,110.6776243,13.42788262,126.6371237,110.6776243,13.44028816,126.6371237,110.6776243,12.64905477,126.9810847,110.6776243,11.83533728,127.5442138,110.6776243,12.62702154,126.9810847,110.6776243,12.64411491,126.9810847,110.6776243,12.62525346,126.9810847,110.6776243,13.4288105,126.6371237,110.6776243,13.43031175,126.6371237,110.6776243,13.4223838,126.6371237,110.6776243,12.61798049,126.9810847,110.6776243,12.60594434,126.9810847,110.6776243,12.66537098,126.9810847,110.6776243
10321,17.97682279,126.6371237,110.6776243,17.56792297,126.6371237,110.6776243,21.53567201,126.6371237,110.6776243,15.14855846,126.6371237,110.6776243,15.16190589,126.6371237,110.6776243,15.37199083,126.9810847,110.6776243,14.4033474,127.5442138,110.6776243,15.34713395,126.9810847,110.6776243,15.34762518,126.9810847,110.6776243,15.34513928,126.9810847,110.6776243,15.14955679,126.6371237,110.6776243,15.15117203,126.6371237,110.6776243,15.14264214,126.6371237,110.6776243,15.33693424,126.9810847,110.6776243,15.32335561,126.9810847,110.6776243,15.39039804,126.9810847,110.6776243
10322,13.98740675,126.6371237,110.6776243,13.99201604,126.6371237,110.6776243,13.99030597,126.6371237,110.6776243,13.97824802,126.6371237,110.6776243,13.99095483,126.6371237,110.6776243,14.84354846,126.9810847,110.6776243,13.90497163,127.5442138,110.6776243,14.81923957,126.9810847,110.6776243,14.81971997,126.9810847,110.6776243,14.81728887,126.9810847,110.6776243,13.97919844,126.6371237,110.6776243,13.98073615,126.6371237,110.6776243,13.97261566,126.6371237,110.6776243,14.80926472,126.9810847,110.6776243,14.79598544,126.9810847,110.6776243,14.86154987,126.9810847,110.6776243
10323,13.21277087,126.6371237,110.6776243,13.2172264,126.6371237,110.6776243,13.21557337,126.6371237,110.6776243,13.20391765,126.6371237,110.6776243,13.21620059,126.6371237,110.6776243,14.29471168,126.9810847,110.6776243,13.38736183,127.5442138,110.6776243,14.27097193,126.9810847,110.6776243,14.27144109,126.9810847,110.6776243,14.2690669,126.9810847,110.6776243,13.20483637,126.6371237,110.6776243,13.20632278,126.6371237,110.6776243,13.19847317,126.6371237,110.6776243,14.26123062,126.9810847,110.6776243,14.24826224,126.9810847,110.6776243,14.31229163,126.9810847,110.6776243
10324,14.95831494,126.6371237,110.6776243,14.96311695,126.6371237,110.6776243,14.96133538,126.6371237,110.6776243,14.94877329,126.6371237,110.6776243,14.96201137,126.6371237,110.6776243,15.12242648,126.9810847,110.6776243,14.16798243,127.5442138,110.6776243,15.09782839,126.9810847,110.6776243,15.09831451,126.9810847,110.6776243,15.09585449,126.9810847,110.6776243,14.94976345,126.6371237,110.6776243,14.95136545,126.6371237,110.6776243,14.94290545,126.6371237,110.6776243,15.08773488,126.9810847,110.6776243,15.07429762,126.9810847,110.6776243,15.14064205,126.9810847,110.6776243
10401,14.55249993,126.6371237,110.6776243,14.55722139,126.6371237,110.6776243,14.5554697,126.6371237,110.6776243,14.54311833,126.6371237,110.6776243,14.55613435,126.6371237,110.6776243,14.59343463,126.9810847,110.6776243,13.66908844,127.5442138,110.6776243,14.56938511,126.9810847,110.6776243,14.56986038,126.9810847,110.6776243,14.56745522,126.9810847,110.6776243,14.54409188,126.6371237,110.6776243,14.545667,126.6371237,110.6776243,14.53734891,126.6371237,110.6776243,14.55951669,126.9810847,110.6776243,14.54637909,126.9810847,110.6776243,14.61124398,126.9810847,110.6776243
10402,12.37215082,126.6371237,110.6776243,12.3764395,126.6371237,110.6776243,12.37484837,126.6371237,110.6776243,12.36362914,126.6371237,110.6776243,12.3754521,126.6371237,110.6776243,12.42224297,126.9810847,110.6776243,11.62143031,127.5442138,110.6776243,12.40044494,126.9810847,110.6776243,12.40087573,126.9810847,110.6776243,12.39869574,126.9810847,110.6776243,12.36451345,126.6371237,110.6776243,12.3659442,126.6371237,110.6776243,12.35838855,126.6371237,110.6776243,12.3915004,126.9810847,110.6776243,12.37959274,126.9810847,110.6776243,12.43838501,126.9810847,110.6776243
10403,10.52296861,126.6371237,110.6776243,10.52689026,126.6371237,110.6776243,10.5254353,126.6371237,110.6776243,10.51517624,126.6371237,110.6776243,10.52598736,126.6371237,110.6776243,10.59316397,126.9810847,110.6776243,9.896419782,127.5442138,110.6776243,10.57326268,126.9810847,110.6776243,10.57365598,126.9810847,110.6776243,10.57166568,126.9810847,110.6776243,10.51598487,126.6371237,110.6776243,10.51729317,126.6371237,110.6776243,10.51038416,126.6371237,110.6776243,10.56509644,126.9810847,110.6776243,10.55422491,126.9810847,110.6776243,10.60790142,126.9810847,110.6776243
10404,10.11140606,126.6371237,110.6776243,10.11524601,126.6371237,110.6776243,10.11382136,126.6371237,110.6776243,10.103776,126.6371237,110.6776243,10.11436192,126.6371237,110.6776243,10.05766522,126.9810847,110.6776243,9.391389119,127.5442138,110.6776243,10.03831924,126.9810847,110.6776243,10.03870157,126.9810847,110.6776243,10.0367668,126.9810847,110.6776243,10.10456779,126.6371237,110.6776243,10.10584884,126.6371237,110.6776243,10.09908374,126.6371237,110.6776243,10.03038086,126.9810847,110.6776243,10.01981268,126.9810847,110.6776243,10.07199145,126.9810847,110.6776243
10405,10.00186533,126.6371237,110.6776243,10.00568354,126.6371237,110.6776243,10.00426696,126.6371237,110.6776243,9.994278482,126.6371237,110.6776243,10.00480446,126.6371237,110.6776243,9.843271467,126.9810847,110.6776243,9.189193652,127.5442138,110.6776243,9.824147813,126.9810847,110.6776243,9.824525745,126.9810847,110.6776243,9.822613212,126.9810847,110.6776243,9.995065785,126.6371237,110.6776243,9.996339581,126.6371237,110.6776243,9.989612788,126.6371237,110.6776243,9.816300664,126.9810847,110.6776243,9.805853934,126.9810847,110.6776243,9.857433065,126.9810847,110.6776243
